client_id,variation
1305890,Test
7811491,Control
2250558,Test
6585563,Test
6526701,Control
393252,Control
2838328,Test
2396499,Control
4366078,Control
8821411,Test
3077737,Test
308702,Test
5943979,Control
4772168,Test
7077496,Control
9635965,Control
5202386,Control
6422672,Test
4503254,Control
968323,Control
6366590,Control
754987,Control
7395796,Control
4736912,Control
1855018,Test
2593577,Control
4628209,Test
2487900,Test
7273049,Test
5148384,Control
3416779,Control
605940,Test
9966491,Control
3099332,Test
2779162,Control
8934873,Control
2376070,Control
8547969,Test
8370988,Test
5369787,Test
1204446,Test
8060493,Test
9713227,Test
3455919,Control
6230352,Test
3345879,Test
6742438,Test
5802509,Test
237511,Test
6027855,Test
1948430,Control
8628878,Test
4384472,Control
7492799,Control
1689340,Control
9992871,Control
1194302,Test
5964152,Test
1583044,Control
6800328,Test
158141,Test
6548983,Test
9390816,Control
5757979,Test
9965335,Test
7019858,Test
6589077,Test
9893657,Test
1914465,Test
7826779,Test
486527,Test
6942071,Test
9726076,Test
1383318,Test
4038026,Test
4894413,Test
1424582,Test
1921733,Control
7968614,Control
552481,Test
3340184,Test
5202456,Control
8292336,Test
4243285,Control
140116,Control
5337326,Test
3499085,Control
2385034,Control
5401624,Control
3447031,Control
6965231,Control
9212936,Control
161792,Control
853071,Test
9497217,Control
5647696,Control
1437766,Test
8782299,Control
815822,Control
2735258,Test
7900842,Test
9405925,Control
2764535,Test
4983936,Test
4334171,Test
3837450,Test
7990985,Test
7322521,Test
4836405,Test
7529158,Test
9221324,Test
8456219,Control
50643,Control
4104497,Test
9140055,Test
8229123,Test
9325037,Control
9136712,Control
7733267,Control
8984405,Control
8699305,Control
6522991,Control
7530428,Test
9933481,Control
3984325,Test
9131552,Test
9159652,Test
2270432,Test
3621426,Control
3972084,Test
3485860,Test
6283290,Test
5395319,Test
1616828,Test
377178,Test
9364089,Control
6893953,Control
7554368,Test
3276832,Control
7298730,Control
8129250,Control
5870652,Control
1866853,Control
6315188,Test
931714,Control
1028720,Test
3474009,Control
1833640,Control
1127966,Test
1808285,Control
6639053,Control
2984358,Test
4451419,Test
7250748,Test
7443220,Test
9739374,Test
2207976,Control
9336321,Test
5129224,Control
6674442,Test
5299626,Test
6356336,Test
1919224,Control
9595191,Control
8652897,Test
728512,Control
568021,Test
2958543,Test
3078880,Control
3351589,Control
4637777,Control
3749182,Test
2269063,Control
8389512,Test
1262252,Control
3516384,Control
2227327,Test
8765966,Control
9795049,Test
5434444,Control
1061430,Control
5078185,Control
9470219,Test
1630981,Test
3940616,Control
6876767,Control
9559068,Test
284347,Control
3785284,Control
3055315,Control
8142716,Test
3556393,Test
2435906,Control
2146504,Test
327979,Control
1579308,Control
6899322,Control
8107218,Control
8257765,Control
1905902,Test
7151392,Test
6321845,Test
8836938,Control
3667972,Control
4774688,Test
4031585,Test
5944681,Control
5079665,Test
1295824,Test
7064150,Control
8110744,Control
115597,Control
1940048,Control
1425337,Control
5049084,Test
6285819,Control
5072333,Control
9302213,Test
5013337,Control
4704861,Control
7580525,Control
4099602,Control
8970620,Test
5840358,Test
1002001,Test
2377028,Control
9079249,Control
36363,Test
3562895,Control
4066551,Control
6304582,Test
4199750,Test
8406295,Control
5064000,Control
7590476,Test
8221165,Test
9564559,Test
2079235,Control
1464315,Test
9313451,Control
9578977,Control
3685056,Control
9969431,Test
8591740,Control
8763393,Control
8900388,Test
9615383,Control
5090965,Test
8079399,Test
306118,Test
6406556,Test
106457,Control
618262,Test
8539417,Control
8665802,Control
722623,Test
3194023,Test
8341361,Control
4415316,Control
1696586,Test
7437227,Control
5883812,Test
1781381,Test
9825236,Test
1107033,Control
8177492,Test
1661054,Control
1004478,Test
3903245,Control
134829,Control
9517099,Control
4986769,Test
2522202,Control
5521308,Control
6215200,Test
4543586,Test
7707422,Test
593759,Control
1141867,Test
5908095,Control
9698409,Control
9609929,Control
2892443,Control
2139045,Control
3894997,Control
7897094,Test
419969,Control
9730509,Control
6844163,Control
8860731,Test
1818546,Test
433814,Control
3412634,Control
6497427,Test
4233001,Test
5766968,Test
5052588,Test
713222,Control
1775305,Control
7020827,Control
1808926,Control
8648052,Control
6810824,Control
4933707,Test
6968533,Test
3314852,Test
9904896,Test
5313210,Control
3045007,Control
2415000,Test
1772370,Control
7653425,Test
4572747,Control
5742450,Control
7447604,Test
2292451,Test
9270107,Test
7654190,Control
2039024,Control
9767681,Control
6842977,Test
9086603,Test
3886476,Test
8105642,Test
3802015,Control
4397578,Test
5914420,Test
6532260,Control
148347,Test
9230421,Control
477029,Test
550960,Test
1586732,Test
4726494,Control
7701322,Test
2381474,Control
6392480,Control
39566,Test
6708409,Test
4835217,Test
1641457,Test
2597661,Test
6981372,Control
9314424,Control
6322292,Test
533966,Control
4210095,Test
344840,Control
5929509,Test
9568650,Control
5212827,Test
170865,Control
4612333,Control
481553,Control
816165,Control
3944963,Test
882354,Test
34603,Control
3142533,Control
7082293,Test
3229922,Test
4900846,Test
3214041,Control
465492,Test
432793,Control
1328910,Test
3508963,Control
5354732,Control
9188646,Test
9972610,Control
5053539,Control
8452711,Control
9707425,Control
8485850,Test
7772017,Control
118964,Control
22793,Test
8454445,Control
6866972,Test
3122539,Control
9362363,Control
6971225,Test
537901,Control
9857251,Test
5474001,Test
4717832,Control
9130383,Control
5233866,Test
5437696,Test
5903110,Control
4797951,Control
3569078,Control
1457423,Test
6119280,Test
4409692,Test
9446994,Control
758728,Control
840320,Control
3844662,Control
5513087,Control
7408572,Control
759536,Control
9285765,Test
7249429,Control
291182,Control
2949340,Test
1852606,Control
9833729,Test
9394235,Control
1327174,Control
4156655,Test
4352905,Control
5905388,Test
4726332,Control
6781497,Control
1155060,Test
1870340,Control
4350100,Test
3857653,Control
1196787,Control
1825679,Test
8548076,Control
9950759,Control
2698218,Test
5998570,Test
3727425,Control
5531076,Control
6839302,Test
5317278,Test
5597529,Test
6061984,Test
5942186,Test
3072660,Test
2206163,Test
7028286,Test
1997339,Test
1057345,Test
2977468,Test
9296636,Control
6838849,Control
9836403,Control
2247497,Control
3350914,Test
1593738,Test
6122858,Control
7413409,Test
9282350,Test
2673006,Test
7241247,Test
2718859,Test
8329766,Test
6377455,Control
3725247,Control
9624407,Test
7040807,Test
4874198,Test
9306790,Test
4762973,Control
7438702,Test
7141395,Control
2447199,Test
3144926,Test
1243211,Test
1206850,Control
3004614,Control
2180052,Test
9919765,Test
3366510,Test
7768455,Test
287817,Test
2154918,Control
9965685,Test
7229160,Control
6345665,Test
2424965,Control
5265291,Control
5114142,Test
2136746,Control
7411821,Test
8794039,Control
7195183,Control
5198732,Test
316989,Test
6776358,Control
9294027,Control
3247583,Test
6374399,Test
2797091,Control
7227648,Control
4568422,Control
8697847,Test
3638494,Test
380583,Control
7498791,Control
998998,Control
2580270,Test
8935816,Test
7871271,Control
6412718,Control
6008625,Test
5119742,Test
4342899,Test
8776149,Test
4672906,Test
1946273,Test
5840906,Control
3055168,Test
3980625,Test
1294075,Test
1016073,Test
3575992,Test
5780229,Control
504980,Test
7042336,Control
7858035,Control
1500622,Control
2832394,Control
9127183,Test
8814095,Control
8070687,Control
1399145,Test
5478251,Test
6553647,Test
7429096,Control
573338,Control
99208,Test
8484054,Test
6899381,Test
1253720,Test
6757513,Control
3883047,Test
2896725,Control
5898319,Control
2167660,Test
4228011,Control
9904011,Control
2016325,Test
4381662,Test
5819654,Control
8329224,Test
3731942,Test
3785527,Control
1025703,Test
8686733,Test
6522843,Control
9635914,Control
9716434,Control
5804539,Test
8214290,Test
3983321,Control
6967224,Control
8988638,Control
732778,Control
5217337,Control
7675093,Test
7077773,Test
1752366,Test
5238205,Test
8750280,Control
3132085,Test
6167777,Control
1025414,Control
7961816,Control
1862858,Test
4434306,Control
9175342,Test
2840810,Test
6369210,Test
8130211,Control
6571200,Control
5644611,Control
9463510,Control
8872062,Test
871246,Control
1248963,Test
9960778,Test
6220778,Control
8944505,Control
540036,Control
4738528,Control
6034462,Control
2901726,Control
2820986,Control
1539812,Test
4540243,Control
3068582,Test
5176155,Test
6535825,Test
7379632,Test
3246483,Control
7198363,Test
90596,Control
4494555,Test
6983793,Control
2790623,Test
4491592,Test
9280328,Control
658934,Control
229522,Test
8320528,Test
6045314,Control
1987034,Control
8045011,Control
5505534,Control
7249540,Control
1064624,Control
1939574,Control
4092629,Test
7321667,Test
2640267,Test
2861792,Test
5119690,Control
4373559,Test
9182109,Test
9445402,Test
6740875,Control
4133509,Control
9740191,Test
9464747,Test
7661135,Control
4811074,Test
3791844,Control
654632,Test
7626686,Control
2944878,Test
8045640,Control
1061120,Control
3110656,Test
7853891,Control
7668562,Test
7686586,Control
1919788,Control
1672520,Test
1210125,Control
9953748,Test
2479001,Test
8956906,Test
697708,Control
4149721,Control
9188877,Control
2710107,Control
4866515,Control
9464958,Control
4346799,Test
2035046,Test
395610,Control
4889141,Test
860571,Control
3790491,Test
8053362,Test
9829569,Control
3957627,Test
7365875,Test
3831506,Test
9740604,Control
2852913,Test
8918685,Control
8592441,Test
2761846,Test
4013415,Control
7816954,Test
1796649,Control
7159688,Test
9670485,Test
2849820,Test
963965,Test
6425496,Control
1131352,Control
7429644,Control
1610962,Test
7088619,Test
3974144,Control
5040493,Test
4054439,Test
3754736,Control
6917672,Test
3634652,Test
7479732,Control
8388524,Control
3309659,Test
1555809,Control
7673881,Control
7837934,Test
8889466,Control
1087085,Control
745510,Control
2333713,Test
6358744,Test
8862022,Control
6305110,Control
6967611,Control
7190805,Control
3381948,Control
3740584,Test
3597835,Test
8885339,Control
2136669,Test
9230222,Test
7745786,Test
1131259,Test
2873709,Control
6439467,Test
9541276,Test
9680074,Test
3162969,Test
639127,Test
6811150,Control
3080346,Test
1169570,Control
9010548,Control
5054199,Control
4051239,Test
4469222,Control
6530650,Control
3867575,Test
7301705,Control
9122332,Test
6237192,Control
2230091,Control
9069804,Test
4945637,Test
53126,Control
3348729,Test
1384091,Test
3237124,Test
8840459,Control
4542543,Test
5742749,Test
4473146,Test
326204,Test
2920551,Test
7758995,Test
5261041,Test
6386134,Test
154640,Control
158201,Test
9366421,Test
80915,Control
2238252,Test
9985826,Test
7146447,Test
1676219,Test
8912315,Control
8134938,Control
8401660,Test
6875605,Control
5362874,Test
7035416,Test
6921713,Test
4334858,Control
9651925,Test
7123934,Test
9029843,Test
7841112,Control
6430198,Test
6902929,Test
127825,Test
3242557,Control
4575326,Test
9494036,Control
4871635,Control
331795,Control
3235299,Test
5501969,Test
4506484,Test
4861358,Test
5228044,Test
1319661,Control
6247455,Test
2714848,Control
9767465,Test
120351,Test
2417368,Control
5817293,Control
4564121,Test
1324690,Control
9367245,Control
9681169,Control
4514556,Control
5077812,Control
485005,Test
2503853,Test
8856396,Test
544420,Test
1289497,Control
9881287,Control
910275,Control
5698909,Test
5484362,Control
6349231,Test
1048676,Test
5755351,Test
1626983,Test
3701784,Control
5426762,Test
3957137,Control
5811616,Control
2669917,Test
3827070,Test
7218482,Test
6447371,Control
7906156,Control
5610493,Test
2460796,Test
2577697,Test
7376723,Test
6154241,Test
5373510,Control
8965464,Test
4069950,Test
5570888,Test
7098068,Test
4928046,Control
2950141,Control
897752,Control
2465243,Test
4243856,Control
8858141,Test
2622956,Test
5034038,Control
6762080,Test
6677009,Test
7299908,Control
7862447,Test
8800514,Control
1072592,Test
8308691,Control
2701538,Control
5816519,Test
4337587,Control
2566649,Test
1036396,Test
2673316,Test
1006430,Test
9158801,Test
7835069,Control
279718,Test
6884155,Test
6030712,Test
1931928,Control
5257691,Test
6621927,Test
8740874,Control
8385033,Control
5453370,Control
8556712,Control
4159174,Control
6134357,Test
603457,Control
1357384,Control
1584495,Control
2485024,Control
4107185,Test
2602009,Test
6167749,Test
1633645,Control
7707869,Control
3892244,Control
3639266,Test
6518235,Test
7748462,Control
5001483,Control
6788740,Test
596483,Test
6786190,Control
2376486,Test
6687187,Control
2216021,Test
5758630,Control
7291539,Control
3709854,Test
3351739,Control
6859092,Test
3520004,Control
8644245,Test
9122308,Control
2369934,Test
5282724,Test
3634241,Test
5592378,Control
6530293,Test
9957402,Control
7794004,Test
4078671,Test
3087062,Test
9521340,Test
236546,Control
9558928,Control
9719474,Control
3356929,Test
1034465,Test
5036673,Control
3908301,Control
559881,Control
1606891,Control
6080815,Test
9588775,Control
3376992,Test
6813503,Control
8624830,Test
2426725,Test
7856716,Test
1952462,Control
4349736,Control
4842686,Test
2367906,Control
5994023,Control
7628967,Control
3403308,Test
1412733,Test
9928840,Test
6133281,Test
4821950,Control
6630684,Control
680405,Test
4767439,Control
5388847,Test
2172228,Control
2199157,Test
7975844,Test
5964992,Test
9080038,Control
7732268,Test
1624643,Control
4542791,Test
3782259,Test
943335,Control
9682711,Control
1839525,Test
5813289,Test
6125271,Test
2559250,Test
9159317,Control
5729713,Test
7998392,Control
8467427,Test
5268640,Test
1417586,Control
1065324,Control
5009290,Control
2050197,Test
1994638,Test
9286234,Test
4343302,Test
7493041,Test
5765562,Test
2184069,Test
1716100,Test
314673,Test
1704232,Control
3125088,Test
2981933,Control
7821194,Test
2850550,Test
5029647,Test
2723801,Control
237686,Test
6789701,Test
7576316,Control
6985,Control
2465819,Control
4178665,Control
3780395,Control
1927579,Test
4948163,Control
9404711,Test
7648381,Test
6697652,Test
7574598,Control
2628857,Test
8759490,Test
7696177,Control
963061,Test
6804934,Control
9114853,Control
6885898,Test
7183287,Control
6327460,Control
5370094,Test
3474098,Control
1081382,Control
3990599,Test
7263978,Control
7038187,Control
9490355,Test
8492564,Test
7637261,Test
320617,Test
918053,Control
5970149,Control
8291015,Test
9137772,Test
4192940,Control
53990,Control
9853868,Control
7750644,Test
7598094,Test
2594659,Control
5378941,Test
1967086,Control
8234923,Control
5818516,Test
1060628,Control
1767602,Test
180953,Control
251479,Control
2277142,Control
2329201,Control
3248710,Test
9069966,Test
7771527,Test
4230200,Test
3236017,Test
9244201,Test
7763498,Test
4153931,Control
4071978,Control
3689164,Control
6461165,Control
5500495,Control
7675326,Control
1096870,Control
4469398,Control
8707061,Control
4251068,Control
9168334,Test
6797402,Control
693757,Control
385337,Test
4965716,Control
903339,Test
1539844,Control
4874967,Control
2880593,Test
1529368,Control
908709,Test
1936,Test
5904035,Test
8180884,Control
9005733,Test
3512288,Control
1001731,Control
8455692,Control
3823225,Control
4114037,Control
6660518,Control
846090,Test
5969328,Control
422765,Test
4491137,Control
7862568,Test
6768081,Control
1885992,Test
4026845,Test
9458551,Test
6206976,Test
87300,Control
9490819,Test
15189,Test
3590317,Test
3417318,Test
6524783,Test
1981903,Test
748984,Test
8413855,Control
48724,Test
8077428,Test
9632093,Control
5600283,Test
8327879,Control
4825475,Test
201846,Test
9058953,Test
249632,Test
4976982,Control
4546484,Test
9827500,Test
6096252,Control
8242900,Test
7448032,Control
5209145,Test
937647,Control
6160592,Control
3625526,Test
6926552,Control
6743414,Control
2576852,Test
8023944,Control
1582129,Test
1253941,Control
7132018,Test
6000667,Test
9876029,Test
7732298,Test
188807,Control
1862191,Control
6072522,Control
6532865,Test
8575616,Control
9692048,Control
766464,Test
2808502,Test
4686288,Test
1364907,Test
7526845,Test
6814540,Control
3081541,Control
8738260,Control
6980497,Test
4681498,Control
8383202,Test
6139351,Control
8753548,Test
9726474,Test
3340481,Test
6219066,Test
3317453,Control
8180165,Test
6307446,Test
8843472,Control
2967792,Control
2288009,Test
1297334,Test
9289320,Control
7123695,Control
3703729,Test
